price,market_cap,total_volume
2477.61,298282533565.2097,8538997411.470292
2466.86,296977636559.92773,7516544091.44527
2628.5,316451494816.54065,21502937840.286705
2602.08,313216116600.22363,21986428173.14599
2611.7,314435102932.4304,16135687550.25065
2603.12,313194633306.5954,14330391810.475258
2643.16,318245706033.605,16301885114.203026
2649.98,318975355966.1185,7337169826.464913
2742.96,330127637903.2564,12697856633.571321
2665.73,320871813296.62164,17340865615.868176
2619.57,315286963217.6233,15418370745.51069
2524.1,303758669310.65466,19004341635.326817
2536.23,305016120148.3843,16708110976.636312
2422.09,290598017399.4684,23734197478.807434
2479.37,298518432454.89374,13434262241.34632
2505.5,301656245036.7335,8656317174.654642
2564.81,308760527470.31,19560694034.693996
2638.64,317633905084.8851,22541317733.245987
2657.61,320125387602.99,22790792400.863556
2514.75,302903644448.69275,20097565241.562813
2513.84,302633410028.4328,20396109310.40712
2491.35,299972542553.578,8253307127.229915
2456.98,296080479788.81036,14546539750.496363
2395.95,288417039274.4664,17316680977.698635
2422.37,291680535424.015,18024855703.904736
2720.62,327447580506.6538,42388106411.06861
2894.97,348640981227.00085,36844374455.9351
2960.96,356482981903.24994,33688997426.40259
3130.04,376942816358.42664,30583711140.36284
3191.9,384143201744.36383,47726595161.32535
3372.79,407462829811.2162,62390436438.24982
3260.93,392233485413.7434,60074013245.45247
3191.9,384320615296.6757,65592582441.25777
3059.81,367484509623.6447,37531565153.535194
3093.91,372487751993.49884,33076552515.401417
3133.88,376904025324.19116,26503107468.25979
3075.53,370225690651.5099,28547657381.28478
3209.42,386129534586.85486,35364731417.99857
3112.91,374925759373.2606,29767245881.040333
3075.19,370266265216.9245,29508936260.346874
3365.94,405284044226.11957,55714132904.97961
3327.76,400787854559.3274,36536922518.79305
3394.04,408448492183.1955,42885423857.47691
3368.7,405718851021.4928,30123422893.99126
3417.29,411314588853.17755,53625394443.87371
3325.64,400706261382.18384,41896722105.13149
3666.19,441632729137.7082,48465294233.32744
3579.24,431207272220.64014,33082767875.13153
3598.19,433361301691.3607,28800628431.21762
3709.91,446851521665.9131,31961998508.230377
3708.81,446664514864.58777,29705280034.459038
3643.86,438825980701.30023,49031522663.40944
3625.71,436691206026.36835,39557549415.34987
3839.44,462490222624.56714,59744855714.19937
3796.87,457067221118.4413,64995601294.502495
4013.73,483422504163.839,55954471926.67034
4000.99,481889176555.6843,21959792763.543846
4015.78,483642898147.5037,20728146237.12733
3713.31,446571271919.9886,59141397866.09827
3626.59,436749626813.98615,63643513993.15369
3828.11,461075934206.2153,38471623681.40909
3878.85,466883095805.38696,47474608675.336655
3907.43,470469907671.53613,36218321642.49857
3867.0,465713274663.6432,28647722345.409325
3961.32,477323245356.1555,24816850994.80954
3992.86,480940541314.61334,50679799770.94302
3879.41,467508439297.98755,32823036037.584606
3628.26,436893612673.4018,50734709374.83128
3434.68,413858693686.69867,64452959600.863884
3468.66,417562064054.3703,72936574193.4554
3337.6,401314595520.45166,32479699770.041058
3275.89,394984656581.5222,25811397925.979923
3414.64,411423031050.5532,35528067791.09896
3497.56,420708095541.6798,24085249644.32143
3494.51,421029544401.6013,17503804977.00058
3327.79,401038436756.22626,21239977785.94795
3328.61,400705550098.4306,24582312087.174118
3397.83,409451576910.996,13861298668.649797
3357.33,404459649875.75726,11315432322.371536
3359.51,404631151447.3196,27664137021.813133
3336.62,401972899891.29846,21466394178.61746
3348.97,403374380145.697,13440599794.35101
3448.14,415300548992.1061,22683249623.05199
3604.29,434290507752.4077,22019312215.306797
3660.38,441117087325.0027,15951962220.78043
3635.85,438092711283.22925,12542101206.558632
3687.14,444015369643.70074,24440100572.59286
3380.02,406968109533.227,32832589510.813023
3325.13,400602495132.5278,35080974963.72023
3219.09,388324291231.471,30096896683.041233
3269.18,394101246876.45374,26722437003.95787
3283.59,395839071861.3172,11047744222.743227
3264.07,393199349088.32996,9699706283.258541
3134.55,377643507549.0125,41743898872.017
3224.8,388487746270.3852,22365842880.809456
3447.03,415058425772.0614,23773995063.828526
3309.45,398587196539.9218,25012556602.905136
3477.28,419024911827.7939,27778832363.7708
3309.1,398761138447.4049,32195594202.134895
3208.14,388676714260.872,59678736709.7496
3263.07,393073139255.5516,49563768850.78339
3326.03,400135429379.4123,33762939512.697853
3237.3,390083338462.87006,21782301388.383984
3332.58,401547418905.6495,33863218042.431107
3311.85,398942774193.46027,25895320216.868122
3320.13,400427749273.5654,12706329663.414034
3232.28,390058879989.8578,13000445022.22209
3173.53,382221069555.6103,41151086046.07612
3076.49,370532757630.7433,19807794444.483303
3114.44,375574817164.75665,22051422147.78046
3248.25,391509879851.78656,19504592311.356525
3296.39,396910231325.1062,31441846706.254246
3125.04,376840076476.98303,18969060074.552986
2862.7,344091054313.7205,38896518795.21238
2877.81,346820394641.11206,96588727629.45805
2740.38,329090090858.6241,52737830809.63367
2790.55,335828291113.4543,30026391038.27177
2686.66,323756512126.7498,31349967107.97825
2623.45,315636240722.9841,30948837988.08186
2635.6,317758860998.56256,16335613332.591795
2632.54,317369673472.60657,17155535243.908037
2660.3,320711545303.1932,18843420567.42921
2603.03,313943237177.0695,21212910085.211273
2736.27,329492522913.44,26503660438.845695
2675.71,322584072350.2765,18938191215.29619
2724.67,328399065363.05505,17416785872.704834
2692.82,324625278431.52954,8896321414.559013
2659.9,320529173059.00665,8757895115.47748
2741.91,330464530098.92377,24666373348.432693
2669.49,321688672383.7524,24353300611.506603
2714.8,327248168186.7616,13398586820.912325
2741.59,330517520397.0965,14550027648.522171
2658.35,320508273451.5576,31770375573.3895
2764.36,333381856893.82196,17576653979.14654
2827.18,340712999974.1412,21394599890.269897
2503.1,301769340440.05,31014455208.756138
2495.32,301064649480.5458,42875934003.323944
2325.85,280668025121.2334,28109120496.698666
2305.32,277936135130.74036,89259450649.58
2235.2,269516471615.1616,32905594283.00643
2212.82,266823935338.2421,16103021679.018568
2517.34,303306117779.7704,37907412347.33495
2148.2,259111889993.75626,33501080617.480988
2171.5,261805780842.5489,35524086282.76523
2241.38,270490243838.00568,22236307931.758247
2202.32,265270135615.0983,19895800679.328133
2140.75,257899503839.8083,21716710066.08888
2200.0,265129957012.69815,11257666715.795546
2017.27,243298514477.01385,17577023963.685375
1879.12,226713493940.29108,36577317615.21765
1921.31,232024934655.6445,30046602111.893852
1910.66,230443739229.907,24499314730.70381
1862.79,224658866951.8703,19212414462.181553
1910.67,230476916425.01935,12949972214.265629
1939.79,233970291611.3664,6944891086.050841
1887.76,227688957214.28125,9486242392.181334
1929.18,232725366276.39935,11251166846.249075
1932.8,233152161415.72287,10887619567.393353
2060.73,248434080718.19073,20374739988.65224
1980.83,238984217654.16632,14303790085.616615
1964.53,236980043535.89395,9890112887.282015
1979.54,238753335160.5841,6195605844.536302
2001.05,241404254258.0785,7991413702.677865
2077.74,250648654235.6259,15676451247.546822
2068.6,249404519198.06433,12563169733.005245
2009.88,242347645799.6622,14024859854.906677
2003.3,241580699763.4796,12136188059.422693
1896.92,228784244898.24844,18419487648.39739
1829.27,220262156018.88525,12924117064.878807
1805.34,217784813538.97607,10056531345.160347
1824.21,219908040559.44638,17022367813.88877
1907.17,230031614721.63394,15899367803.5509
1795.76,216667567217.00522,23450470660.978283
1818.28,219762279056.2319,16999031833.158594
1814.48,218925876283.93597,19459233591.298603
1809.94,217957146409.9286,6780827627.545529
1574.63,190295586491.21872,23485484227.161697
1555.91,188565143892.71408,49416724296.56089
1471.36,177496121145.5316,22451028357.384758
1662.53,200623016236.85327,41589589714.84994
1523.93,183947227079.42554,20486375929.10568
1568.13,189185664203.6754,14195085224.783228
1645.86,198696438258.60336,11756571644.476357
1595.42,192382635779.77805,13775001676.60885
1621.54,195686083638.74744,15415724739.820591
1587.82,191837036865.40186,11786525215.180002
1577.71,190419833063.11868,13120084885.866234
1583.48,191135638825.23685,9437178720.867388
1589.15,191865697060.91525,5254078676.877919
1619.51,195482584386.72845,5833720520.647718
